11196,CVT,Cvent Inc. ,Technology,Application Software
1072,CXW,Corrections Corporation of Amer ,Services,Management Services
11199,CZFC,Citizens First Corporation ,Financial,Regional - Southeast Banks
11200,DAEG,Daegis Inc. ,Technology,Application Software
4342,DAG, DB Agriculture Double Long ETN  ,N/A,N/A
4344,DBA, PowerShares DB Agriculture Fund ,N/A,N/A
4360,DDF, Delaware Investments Dividend & ,Financial,Closed-End Fund - Equity
1127,DENN,Denny's Corporation ,Services,Restaurants
4364,DEX, Delaware Enhanced Global Divide ,N/A,N/A
11205,DGSE,DGSE Companies Inc. ,Services,Jewelry Stores
4374,DHG, DWS High Income Opportunities F ,N/A,N/A
4378,DJCI, UBS AG Linked to the Dow Jones- ,N/A,N/A
4379,DJP, iPath Dow Jones UBS Commodity I ,N/A,N/A
1162,DLA,Delta Apparel Inc. Common Stoc ,Consumer Goods,Textile - Apparel Clothing
11208,DLNG,Dynagas LNG Partners LP ,Services,Shipping
11726,DMB,Dreyfus Municipal Bond Infrastr ,N/A,N/A
4390,DNP, DNP Select Income Fund  Inc. Co ,Financial,Closed-End Fund - Equity
4397,DPU, DB Commodity DB Commodity Long  ,N/A,N/A
1193,DRAD,Digirad Corporation ,Healthcare,Medical Appliances & Equipment
11728,DRGS,RBS Global Big Pharma ETN ,N/A,N/A
1200,DRL,Doral Financial Corporation NEW ,Financial,Mortgage Investment
4428,DYY, DB Commodity DB Commodity Doubl ,N/A,N/A
11219,EAGL,Silver Eagle Acquisition Corp. ,Conglomerates,Conglomerates
4435,ECF, Ellsworth Fund Ltd ,Financial,Closed-End Fund - Debt
4445,EFM, Entergy Mississippi  Inc. First ,N/A,N/A
1294,EGT,Entertaining Gaming Asia Incorp ,Consumer Goods,Recreational Goods Other
4451,EHI, Western Asset Global High Incom ,Financial,Closed-End Fund - Debt
11749,EMAG,Market Vectors Emerg Mkt Aggt Bd ETF ,N/A,N/A
1316,EMCI,EMC Insurance Group Inc. ,Financial,Property & Casualty Insurance
11752,EMDG,EGShares Emerging Markets Div Gr ETF ,N/A,N/A
10292,EMHY,iShares Emerging Markets High Yield Bond ETF,Fixed Income ETF,
4479,EOI, Eaton Vance Enhance Equity Inco ,Financial,Closed-End Fund - Equity
1345,EPAX,Ambassadors Group Inc. ,Services,Education & Training Services
1346,EPAY,Bottomline Technologies Inc. ,Technology,Business Software & Services
1365,EROC,Eagle Rock Energy Partners L.P ,Basic Materials,Oil & Gas Refining & Marketing
1370,ESC,Emeritus Corporation Common Sto ,Healthcare,Long-Term Care Facilities
1393,EV,Eaton Vance Corporation Common  ,Financial,Asset Management
4509,EVER, EverBank Financial Corp. Common ,Financial,Regional - Southeast Banks
4513,EVM, Eaton Vance California Municipa ,Financial,Closed-End Fund - Debt
10351,EWAS,iShares MSCI Australia Small Cap,Global Equity ETF,
1414,EXLP,Exterran Partners L.P. ,Basic Materials,Oil & Gas Equipment & Services
4526,FAC, First Acceptance Corp ,Financial,Property & Casualty Insurance
1435,FBMS,The First Bancshares Inc. ,Financial,Regional - Southeast Banks
1445,FCEL,FuelCell Energy Inc. ,Industrial Goods,Industrial Electrical Equipment
11782,FHLC,Fidelity MSCI Health Care Index ETF ,N/A,N/A
1497,FIZZ,National Beverage Corp. ,Consumer Goods,Beverages - Soft Drinks
10511,FLTR,Market Vectors Investment Grade Floating Rate,Fixed Income ETF,
1523,FNF,Fidelity National Financial In ,Financial,Surety & Title Insurance
10111,FRI,First Trust S&P REIT Index Fund ETF,US Equity ETF,
1560,FSP,Franklin Street Properties Corp ,Financial,REIT - Office
1564,FST,Forest Oil Corporation Common S ,Basic Materials,Independent Oil & Gas
4591,FTT, Federated Enhanced Treasury Inc ,N/A,N/A
4594,FUE, AB Svensk Ekportkredit (Swedish ,N/A,N/A
1591,GAGA,Le Gaga Holdings Limited ,Consumer Goods,Farm Products
4618,GCC, GreenHaven Continuous Commodity ,N/A,N/A
4622,GCV, Gabelli Convertible and Income  ,Financial,Closed-End Fund - Debt
1650,GIII,G-III Apparel Group LTD. ,Consumer Goods,Textile - Apparel Clothing
4655,GJV, Synthetic Fixed-Income Securiti ,N/A,N/A
1657,GKNT,Geeknet Inc. ,Technology,Internet Software & Services
1660,GLBS,Globus Maritime Limited ,Services,Shipping
1661,GLBZ,Glen Burnie Bancorp ,Financial,Regional - Mid-Atlantic Banks
4659,GLDC, Golden Enterprises  Inc. ,Consumer Goods,Processed & Packaged Goods
4669,GMED, Globus Medical  Inc. Class A Co ,Healthcare,Medical Appliances & Equipment
10023,GMTB,Columbia Core Bond Strategy ETF,Fixed Income ETF,
1692,GOL,Gol Linhas Aereas Inteligentes  ,Services,Regional Airlines
11282,GOMO,Sungy Mobile Limited ,Technology,Application Software
4678,GOODO, Gladstone Commercial Corporatio ,N/A,N/A
4682,GRF, Eagle Capital Growth Fund  Inc. ,N/A,N/A
4687,GRU, AB Svensk Ekportkredit (Swedish ,N/A,N/A
1725,GSB,GlobalSCAPE Inc. Common ,Technology,Application Software
4694,GSJ, Goldman Sachs Group  Inc. (The) ,N/A,N/A
4716,GUT, Gabelli Utility Trust (The) Com ,Financial,Closed-End Fund - Equity
4719,GVP, GSE Systems  Inc. Common ,Technology,Business Software & Services
4731,GYRO, Gyrodyne Company of America  In ,Financial,REIT - Office
4733,H, Hyatt Hotels Corporation Class  ,Services,Lodging
4749,HBANP, Huntington Bancshares Incorpora ,N/A,N/A
11847,HDGI,AdvisorShares Athena Intl Bear ETF ,N/A,N/A
4779,HDY, HyperDynamics Corporation Commo ,Basic Materials,Oil & Gas Drilling & Exploration
4780,HE, Hawaiian Electric Industries  I ,Utilities,Electric Utilities
4809,HIH, Helios High Income Fund Inc New ,N/A,N/A
4820,HIX, Western Asset High Income Fund  ,N/A,N/A
4834,HLSS, Home Loan Servicing Solutions   ,Financial,Mortgage Investment
11302,HMG,HMG/Courtland Properties Inc. ,Financial,REIT - Retail
4854,HNW, Pioneer Diversified High Income ,N/A,N/A
4866,HOT, Starwood Hotels & Resorts World ,Services,Lodging
4918,HTGZ, Hercules Technology Growth Capi ,N/A,N/A
4922,HTLF, Heartland Financial USA  Inc. ,Financial,Regional - Southwest  Banks
4929,HTZ, Hertz Global Holdings  Inc Comm ,Services,Rental & Leasing Services
4940,HWBK, Hawthorn Bancshares  Inc. ,Financial,Regional - Northeast Banks
11865,IBDA,iSharesBond Mar 2016 Corporate Term ,N/A,N/A
4981,ICH, Investors Capital Holdings  Ltd ,Financial,Diversified Investments
4994,IDN, Intellicheck Mobilisa  Inc. Com ,Industrial Goods,Industrial Electrical Equipment
4999,IDXX, IDEXX Laboratories  Inc. ,Healthcare,Diagnostic Substances
5006,IFMI, Institutional Financial Markets ,Financial,Mortgage Investment
10284,IHE,iShares Dow Jones U.S. Pharmaceutical Index Fund ETF,US Equity ETF,
10281,IHI,iShares Dow Jones U.S. Medical Devices Index Fund ETF,US Equity ETF,
10553,ILB,PIMCO Global Adv Inf-Linked Bond Str ETF,Fixed Income ETF,
5046,IMH, Impac Mortgage Holdings  Inc. C ,Financial,Mortgage Investment
1740,IMO,Imperial Oil Limited Common Sto ,Basic Materials,Oil & Gas Refining & Marketing
1744,INAP,Internap Network Services Corpo ,Technology,Internet Software & Services
1750,INFN,Infinera Corporation ,Technology,Communication Equipment
5057,INKM, SPDR SSgA Income Allocation ETF ,N/A,N/A
1763,INTC,Intel Corporation ,Technology,Semiconductor - Broad Line
10867,INY,SPDR Barclays Capital New York Municipal Bond ETF,Fixed Income ETF,
1775,IOT,Income Opportunity Realty Trust ,Financial,Real Estate Development
1788,IPXL,Impax Laboratories Inc. ,Healthcare,Drug Manufacturers - Major
1793,IRE,Governor and Company of the Ban ,Financial,Foreign Regional Banks
5077,ISL, Aberdeen Israel Fund  Inc. (The ,N/A,N/A
1824,ITRI,Itron Inc. ,Technology,Scientific & Technical Instruments
1829,IVAC,Intevac Inc. ,Technology,Diversified Electronics
10276,IYH,iShares Dow Jones U.S. Health Care Index Fund ETF,US Equity ETF,
1845,JBL,Jabil Circuit Inc. Common Stoc ,Technology,Printed Circuit Boards
1853,JCS,Communications Systems Inc. ,Technology,Communication Equipment
1860,JHX,James Hardie Industries SE NV A ,Industrial Goods,Cement
5104,JJA, iPath Dow Jones UBS Agriculture ,N/A,N/A
5106,JJG, iPath Dow Jones UBS Grains Tota ,N/A,N/A
5110,JJS, iPath DJ-UBS Softs Subindex Tot ,N/A,N/A
5112,JJU, iPath DJ-UBS Aluminum Subindex  ,N/A,N/A
11333,JMPB,JMP Group Inc. ,N/A,N/A
1867,JNJ,Johnson & Johnson Common ,Healthcare,Drug Manufacturers - Major
1869,JNS,Janus Capital Group Inc. Cmn S ,Financial,Asset Management
5122,JPC, Nuveen  Preferred Income Opport ,N/A,N/A
1909,KEY,KeyCorp Common ,Financial,Money Center Banks
5148,KFH, KKR Financial Holdings LLC 8.37 ,N/A,N/A
1952,KORS,Michael Kors Holdings Limited O ,Services,Apparel Stores
1958,KRNY,Kearny Financial ,Financial,Savings & Loans
11921,LDUR,PIMCO Low Duration ETF ,N/A,N/A
11353,LGP,Lehigh Gas Partners LP ,Basic Materials,Oil & Gas Refining & Marketing
2021,LHO,LaSalle Hotel Properties Common ,Financial,REIT - Hotel/Motel
2032,LKFN,Lakeland Financial Corporation ,Financial,Regional - Midwest Banks
5196,LODE, Comstock Mining  Inc. Common St ,Basic Materials,Gold
2061,LOJN,LoJack Corporation ,Services,Security & Protection Services
11360,LPDX,LipoScience Inc. ,Healthcare,Medical Laboratories & Research
10754,LTL,ProShares Ultra Telecommunications ETF,Commodity Based ETF,
2103,LUX,Luxottica Group S.p.A. Common  ,Services,Jewelry Stores
2118,M,Macy's Inc Common ,Services,Department Stores
5207,MAB, Eaton Vance Massachusetts Munic ,Financial,Closed-End Fund - Debt
5209,MANU, Manchester United Ltd. Class A  ,Consumer Goods,Recreational Goods  Other
2136,MAT,Mattel Inc. ,Consumer Goods,Toys & Games
2163,MCRS,MICROS Systems Inc. ,Technology,Application Software
2180,MDT,Medtronic Inc. Common ,Healthcare,Medical Appliances & Equipment
5233,MFD, Macquarie/First Trust Global Co ,Financial,Closed-End Fund - Equity
2222,MGT,MGT Capital Investments Inc Com ,Conglomerates,Conglomerates
5254,MIDZ, Direxion Mid Cap Bear 3X Shares ,N/A,N/A
10551,MINT,PIMCO Enhanced Short Maturity Strategy Fund ETF,Fixed Income ETF,
5257,MITK, Mitek Systems  Inc. ,Technology,Application Software
11950,MMTM,SPDR Sandamp;P 1500 Momentum Tilt ETF ,N/A,N/A
5293,MPO, Midstates Petroleum Company  In ,Basic Materials,Independent Oil & Gas
11386,MRTX,Mirati Therapeutics Inc. ,N/A,N/A
2310,MSA,Mine Safety Appliances Company  ,Healthcare,Medical Appliances & Equipment
2311,MSB,Mesabi Trust Common ,Financial,Diversified Investments
2317,MSFT,Microsoft Corporation ,Technology,Application Software
11388,MSTX,Mast Therapeutics Inc. ,Healthcare,Biotechnology
2331,MTEX,Mannatech Incorporated ,Consumer Goods,Personal Products
5324,MVF, Blackrock MuniVest Fund  Inc. C ,Financial,Closed-End Fund - Debt
5333,MXN, First American Minnesota Munici ,Financial,Closed-End Fund - Debt
5334,MYC, Blackrock MuniYield California  ,Financial,Closed-End Fund - Debt
11391,MYCC,ClubCorp Holdings Inc. ,Services,Sporting Activities
5335,MYD, Blackrock MuniYield Fund  Inc.  ,Financial,Closed-End Fund - Debt
5339,MYJ, Blackrock MuniYield New Jersey  ,Financial,Closed-End Fund - Debt
10700,MYY,ProShares Short MidCap400 ETF,Commodity Based ETF,
10790,MZZ,ProShares UltraShort MidCap400 ETF,Commodity Based ETF,
2379,NAUH,National American University Ho ,Services,Education & Training Services
11396,NDLS,Noodles & Company ,Services,Restaurants
5388,NJV, Nuveen New Jersey Municipal Val ,N/A,N/A
2447,NKA,Niska Gas Storage Partners LLC  ,Utilities,Gas Utilities
5406,NMZ, Nuveen Municipal High Income Op ,Financial,Closed-End Fund - Debt
2475,NP,Neenah Paper Inc. Common ,Consumer Goods,Paper & Paper Products
2476,NPBC,National Penn Bancshares Inc. ,Financial,Regional - Northeast Banks
5429,NQM, Nuveen Investment Quality Munic ,Financial,Closed-End Fund - Debt
5451,NUJ, Nuveen New Jersey Dividend Adva ,N/A,N/A
2516,NURO,NeuroMetrix Inc. ,Healthcare,Medical Instruments & Supplies
2545,NXTM,NxStage Medical Inc. ,Healthcare,Medical Appliances & Equipment
5475,NYH, Eaton Vance New York Municipal  ,Financial,Closed-End Fund - Debt
11414,NYMTP,New York Mortgage Trust Inc. ,N/A,N/A
2550,NYNY,Empire Resorts Inc. ,Services,Resorts & Casinos
2554,OABC,OmniAmerican Bancorp Inc. ,Financial,Regional - Southwest  Banks
5481,OBAS, Optibase Ltd. ,Financial,Property Management
5484,OIA, Invesco Municipal Income Opport ,N/A,N/A
2591,OMC,Omnicom Group Inc. Common ,Services,Advertising Agencies
11429,ORM,Owens Realty Mortgage Inc. ,Financial,REIT - Office
2635,OSHC,Ocean Shore Holding Co. ,Financial,Regional - Northeast Banks
11431,OTEL,Otelco Inc. ,Technology,Long Distance Carriers
2676,PBI,Pitney Bowes Inc. Common ,Consumer Goods,Business Equipment
2701,PDFS,PDF Solutions Inc. ,Technology,Technical & System Software
11442,PED,PEDEVCO Corp. ,Basic Materials,Oil & Gas Equipment & Services
2711,PEGA,Pegasystems Inc. ,Technology,Business Software & Services
5536,PFH, Cabco Tr Jcp 7.625 Common ,N/A,N/A
2731,PFX,Phoenix Companies Inc. Phoenix ,NULL,NULL
2738,PGTI,PGT Inc. ,Industrial Goods,General Building Materials
10599,PJP,PowerShares Dynamic Pharmaceuticals ETF,US Equity ETF,
2772,PLG,Platinum Group Metals Ltd. Ordi ,Basic Materials,Industrial Metals & Minerals
5571,PNBK, Patriot National Bancorp Inc. ,Financial,Regional - Northeast Banks
2808,POOL,Pool Corporation ,Consumer Goods,Sporting Goods
11452,PRH,Prudential Financial Inc. ,N/A,N/A
2836,PRIS,Promotora De Informaciones SA ( ,Services,Entertainment - Diversified
2845,PRSC,The Providence Service Corporat ,Healthcare,Specialized Health Services
11456,PSXP,Phillips 66 Partners LP ,Basic Materials,Oil & Gas Refining & Marketing
5595,PTNT, Internet Patents Corporation ,Services,Business Services
2876,PTR,PetroChina Company Limited Comm ,Basic Materials,Major Integrated Oil & Gas
2879,PTSX,Point.360 ,Services,Movie Production Theaters
2880,PTX,Pernix Therapeutics Holdings I ,Healthcare,Drug Manufacturers - Other
2884,PULS,Pulse Electronics Corporation C ,Technology,Diversified Electronics
5605,PYT, PPlus Tr GSC-2 Tr Ctf Fltg Rate ,N/A,N/A
10244,QLTB,iShares Baa - Ba Rated Corporate Bd ETF,Fixed Income ETF,
12026,QMN,IQ Hedge Market Neutral Tracker ETF ,N/A,N/A
12027,QTET,Quartet Merger Corp. ,N/A,N/A
11467,QUMU,Qumu Corporation ,Technology,Computer Peripherals
5617,RATE, Bankrate  Inc. Common ,Technology,Internet Information Providers
2966,RDWR,Radware Ltd. ,Technology,Information Technology Services
2971,REE,Rare Element Resources Ltd. Ord ,Basic Materials,Industrial Metals & Minerals
2978,RELV,Reliv' International Inc. ,Healthcare,Biotechnology
2990,RGC,Regal Entertainment Group Class ,Services,Movie Production Theaters
2998,RIC,Richmont Mines Inc. Common Sto ,Basic Materials,Gold
5633,RJA, AB Svensk Ekportkredit (Swedish ,N/A,N/A
3011,RLH,Red Lions Hotels Corporation Co ,Services,Lodging
5642,RLY, SPDR SSgA Multi Asset Real Retu ,N/A,N/A
11487,RNA,Prosensa Holding N.V. ,Healthcare,Biotechnology
5650,ROICW, Retail Opportunity Investments  ,N/A,N/A
10706,RWM,ProShares Short Russell2000 ETF,Commodity Based ETF,
3079,RWT,Redwood Trust Inc. Common Stoc ,Financial,REIT - Diversified
3083,RYN,Rayonier Inc. REIT Common ,Conglomerates,Conglomerates
5670,RZA, Reinsurance Group of America  I ,N/A,N/A
3087,SABA,Saba Software Inc. ,Technology,Business Software & Services
11493,SAIC,Science Applications International Corporation ,Technology,Information Technology Services
11496,SAMG,Silvercrest Asset Management Group Inc. ,N/A,N/A
10708,SBB,ProShares Short SmallCap600 ETF,Commodity Based ETF,
11499,SBRAP,Sabra Health Care REIT Inc. ,N/A,N/A
12061,SBV,iPath Pure Beta SandP GSCI-Weighted ETN ,N/A,N/A
10779,SCC,ProShares UltraShort Consumer Services ETF,Commodity Based ETF,
10813,SDD,ProShares UltraShort SmallCap600 ETF,Commodity Based ETF,
5691,SEV, Sevcon  Inc. ,Technology,Semiconductor - Integrated Circuits
3176,SGMA,SigmaTron International Inc. ,Technology,Printed Circuit Boards
12068,SHYG,iShares 0-5 Year High Yield Corp Bd ,N/A,N/A
3244,SLXP,Salix Pharmaceuticals Ltd. ,Healthcare,Drugs - Generic
10769,SMDD,ProShares UltraPro Short MidCap400 ETF,Commodity Based ETF,
3250,SMED,Sharps Compliance Corp ,Industrial Goods,Waste Management
10556,SMMU,PIMCO Short Term Municipal Bond Strategy Fund ETF,Fixed Income ETF,
3275,SNP,China Petroleum & Chemical Corp ,Basic Materials,Major Integrated Oil & Gas
3277,SNSS,Sunesis Pharmaceuticals Inc. ,Healthcare,Biotechnology
3297,SORL,SORL Auto Parts Inc. ,Consumer Goods,Auto Manufacturers - Major
5728,SOYB, Teucrium Soybean Fund ETV ,N/A,N/A
3312,SPNC,The Spectranetics Corporation ,Healthcare,Medical Appliances & Equipment
5736,SPWR, SunPower Corporation ,Technology,Semiconductor - Specialized
10771,SRTY,ProShares UltraPro Short Russell2000 ETF,Commodity Based ETF,
3348,SSY,SunLink Health Systems Inc. Co ,Healthcare,Hospitals
10541,STPZ,PIMCO 1-5 Year U.S. TIPS Index Fund ETF,Fixed Income ETF,
3381,STRN,Sutron Corporation ,Technology,Scientific & Technical Instruments
3382,STRS,Stratus Properties Inc. ,Financial,Real Estate Development
5766,SWZ, Swiss Helvetia Fund  Inc. (The) ,Financial,Closed-End Fund - Foreign
5781,TATT, TAT Technologies Ltd. ,Industrial Goods,Aerospace/Defense Products & Services
11533,TAYCO,Taylor Capital Group Inc. ,N/A,N/A
3465,TCL,Tata Communications Limited Ame ,Technology,Telecom Services - Foreign
10028,TDH,DBX TDX Independence 2020 ETF,Fixed Income ETF,
10029,TDN,DBX TDX Independence 2030 ETF,Fixed Income ETF,
3510,THFF,First Financial Corporation Ind ,Financial,Regional - Midwest Banks
3525,TIGR,TigerLogic Corporation ,Technology,Application Software
3553,TNGN,Tengion Inc. ,Healthcare,Biotechnology
3561,TOO,Teekay Offshore Partners L.P. C ,Services,Shipping
3563,TORM,TOR Minerals International Inc ,Basic Materials,Specialty Chemicals
12109,TRCB,Two River Bancorp ,Financial,Regional - Northeast Banks
3592,TRNS,Transcat Inc. ,Technology,Scientific & Technical Instruments
12112,TRXC,TransEnterix Inc. ,Healthcare,Medical Instruments & Supplies
3626,TTMI,TTM Technologies Inc. ,Technology,Printed Circuit Boards
5842,TUMI, Tumi Holdings  Inc. Common Stoc ,Consumer Goods,Textile - Apparel Footwear & Accessories
3633,TV,Grupo Televisa S.A. Common Stoc ,Services,Broadcasting - TV
3638,TWGP,Tower Group Inc. ,Financial,Property & Casualty Insurance
10806,TWM,ProShares UltraShort Russell2000 ETF,Commodity Based ETF,
3642,TWO,Two Harbors Investment Corp ,Financial,REIT - Residential
5856,TZA, Direxion Small Cap Bear 3X Shar ,N/A,N/A
5868,UBFO, United Security Bancshares ,Financial,Regional - Pacific Banks
10716,UCD,ProShares Ultra DJ-UBS Commodity ETF,Commodity Based ETF,
11562,UCP,UCP Inc. ,Industrial Goods,Residential Construction
3682,UGP,Ultrapar Participacoes S.A. (Ne ,Basic Materials,Oil & Gas Refining & Marketing
10741,UKW,ProShares Ultra Russell MidCap Growth ETF,Commodity Based ETF,
5891,USCI, United States Commodity Index F ,N/A,N/A
3740,UTL,UNITIL Corporation Common ,Utilities,Diversified Utilities
3748,UWN,Nevada Gold & Casinos Inc. Com ,Services,Resorts & Casinos
3754,VAR,Varian Medical Systems Inc. Co ,Healthcare,Medical Appliances & Equipment
5921,VKI, Invesco Van Kampen Advantage Mu ,N/A,N/A
5927,VNOD, Vornado Realty L.P. 7.875% Publ ,N/A,N/A
11577,VOYA,ING U.S. Inc. ,Financial,Asset Management
3826,VSR,Versar Inc. Common ,Services,Technical Services
12140,VZA,Verizon Communications Inc. 5.9 ,N/A,N/A
3849,WBK,Westpac Banking Corporation Com ,Financial,Foreign Money Center Banks
3859,WDC,Western Digital Corporation ,Technology,Data Storage Devices
5952,WEET, iPath Pure Beta Grains ETN ,N/A,N/A
3864,WEN,Wendy's Company (The) ,Services,Restaurants
3869,WEYS,Weyco Group Inc. ,Consumer Goods,Textile - Apparel Footwear & Accessories
3880,WHG,Westwood Holdings Group Inc Com ,Financial,Asset Management
3891,WLFC,Willis Lease Finance Corporatio ,Services,Rental & Leasing Services
3909,WOR,Worthington Industries Inc. Co ,Basic Materials,Steel & Iron
11589,WPT,World Point Terminals LP ,Basic Materials,Oil & Gas Pipelines
3928,WSBC,WesBanco Inc. ,Financial,Regional - Mid-Atlantic Banks
11594,XGTI,xG Technology Inc. ,Technology,Wireless Communications
11595,XLRN,Acceleron Pharma Inc. ,Healthcare,Biotechnology
3976,XPL,Solitario Exploration & Royalty ,Basic Materials,Gold
5993,ZA, Zuoan Fashion Limited American  ,Consumer Goods,Textile - Apparel Clothing
11605,ZBK,Zions Bancorporation ,N/A,N/A
